speaker,emotion,min_pitch,max_pitch,mean_pitch,min_intensity,max_intensity,mean_intensity
mm,neutral,133.3855163026365,247.61617658716034,178.36939898429696,45.79895692395002,77.56208633212273,71.80741641995665
gg,sadness,92.88083489789412,339.9073985694726,234.2908517909784,28.779387653582496,72.42505780060054,66.26262861339208
cl,hot-anger,100.70907635262091,326.28700743486263,235.28497705690046,8.24382497593649,83.75427452521517,74.24741335549407
mm,interest,142.39918960164565,277.7069433182841,224.64330061571758,28.687365368392587,76.84412060604708,69.94726481655013
mm,panic,203.38063401038923,416.0948174255828,348.8034709019018,19.546015038259224,73.08418716210707,65.14757002497217
mk,happy,272.425388981076,500.0541389240535,391.82923421129715,24.925365651860194,76.71252381935292,68.08845880191042
mf,boredom,103.47390052035466,169.4919323085171,125.2506712061938,45.537971781344126,81.28066798400536,73.34845240471208
cl,elation,157.45798637924372,447.4657502009988,330.1340938604537,9.62516313462276,86.71485613560232,79.1044600711566
gg,cold-anger,172.56303998744312,509.2809125945835,219.7937477495928,26.25703091526289,80.2565411150619,70.80371666814676
mm,boredom,123.39640272640696,176.73570765788463,149.955480997688,37.106641288763186,82.52831435262995,73.86229492025282
mf,boredom,78.46010349829231,126.70223677147361,109.79777919368962,43.923581349780974,82.04031091058273,73.87309975637181
mm,neutral,125.00382458113583,250.4905850978705,192.8918102823846,48.96051527655061,78.38381594253535,71.81885174273967
mk,anxiety,204.83732227752805,255.24885725950904,224.25134269404768,28.46806793518018,82.063662490532,73.1592481455294
cl,sadness,83.46450666503874,110.56983548125349,91.13067108448509,19.817052963960943,67.24697722852088,59.033685607512105
gg,boredom,96.40543549297995,317.66839261144156,169.12326442228857,36.49665791844683,76.06866904821776,69.02448353841173
jg,hot-anger,249.87520813486333,559.0429178439238,409.81015517897515,23.39567142018283,84.46211212954199,73.48318785589544
jg,neutral,75.12800783197012,296.5351361204461,213.06006005329743,30.209830012963906,73.01791868569383,64.4032286070832
mf,interest,75.70149672681401,540.1205830922205,190.54064198210716,32.85355381708925,65.36250809762848,58.12407200070092
jg,happy,149.7855821713414,268.917848064009,211.33737706248942,33.76250385524327,79.73335710126501,70.27960528115455
mk,neutral,199.763109514165,274.30409499205723,218.4693226036655,21.342649656477573,66.97859015229616,58.75871617706585
cc,interest,102.63915688245123,293.76726988144605,192.34539242542158,26.22392411734898,72.86993356909143,65.1833593524245
cl,despair,76.11561957803515,165.87478723261154,127.79281075255062,20.143150969626145,77.06448381564425,69.59908285407556
gg,sadness,83.98369923088148,319.63465459684994,199.63038010371213,30.857270920258763,76.62323995776302,68.00557961501426
jg,pride,138.43469631648773,281.32987587039054,209.68383465346326,30.859590640181434,76.61045432598688,63.08689411858733
mk,interest,197.58706859054263,268.6166332873741,237.2418127246641,29.934245194271703,79.36060660654297,71.16142047088088
cc,elation,100.18094015305725,198.7166460684717,153.94640503565398,23.954800520206906,62.07668467609107,53.371636894999156
mk,cold-anger,192.62279681570857,346.28260865417724,281.58634026982025,35.25504757265407,84.75093875446225,74.26654540501036
cc,disgust,105.36830942921671,219.77233178571737,156.09798441242793,34.13321064587625,75.70708489969441,68.30654768225295
mm,sadness,75.87706540529842,173.33267317989373,133.08039143976254,24.06626757535629,67.35099283490096,61.54354737943972
cl,sadness,75.21914495546653,98.97553455853189,88.12889335331148,17.252008571862497,66.9859928462066,58.58888233733501
cl,neutral,78.6581795492189,113.1309315393622,85.35650841686414,18.39204809869776,68.26818761096497,59.19566356101864
gg,despair,170.3611669794502,322.23834049689765,248.59711242989482,30.801057581322585,75.42659021840463,67.51495221151218
cl,contempt,80.60564751673056,532.9306479967069,153.1699540557311,16.051140251904233,79.00129910106213,68.45048277348742
cl,pride,78.69750825388543,239.01780562730846,146.72511898609736,14.07458379781687,72.7812976473293,61.6970370241216
mf,contempt,101.73065217638181,222.0577896702543,155.7153310192426,43.5840309405611,80.32133100363768,71.84600391699603
mf,boredom,105.20155327104135,160.6513700842999,134.13587280692101,49.16652355562739,87.5227828800226,80.35358463675534
mk,elation,263.86904471969626,629.7153806868392,510.14125123766945,49.5838740468516,92.93252730190912,88.4922711431598
cc,panic,144.18758073161175,313.38031018597667,236.71006192038442,28.70985383446605,77.39975098769087,67.01368266997565
mk,pride,200.7705684812454,364.0644187348264,289.36745459583113,33.688162575305796,79.61225797738007,70.27037802113543
gg,despair,195.25211401238627,342.1691109411522,255.33390409305014,27.402681974285162,79.31851661969156,71.66151775379865
mf,pride,112.12123611879504,569.5927150505361,188.1267638459269,24.700962762776005,72.19036204151755,65.46594349085827
cc,interest,148.7355875707734,317.0630642720301,208.6710566893201,12.823155215626858,73.68104359504459,66.08699971491929
gg,shame,128.68979938758199,463.2526569883817,193.47120883976385,30.52683182100161,84.17774019116086,69.88155605467982
cc,contempt,81.83923792800192,288.07872043736995,145.13045651583766,40.51584334454647,79.18116607942426,68.8554287265694
mm,despair,227.6256968543844,330.2806078708935,264.32633034592783,29.232969314439554,76.63501918008778,68.9598854883165
gg,despair,242.43354719728117,449.9823118546642,302.234717837557,23.06890717652901,80.10138033196206,72.57986400730361
cc,disgust,101.90100220228788,516.4484927860123,187.527658751358,29.48084884914639,79.70685897326055,68.59344892017282
mk,despair,96.64761453125911,271.2817758569186,185.61165446056157,23.57624045707407,70.2188303270674,61.79662911742136
gg,happy,148.59657225789726,380.8808756116055,226.33823634165333,34.3393754857447,78.1902065062993,69.66230875506471
gg,cold-anger,111.95458578042029,228.78342729640735,170.05525725037484,22.486804304218946,79.46614008419797,69.33768868496503
mf,contempt,88.80801139656417,206.21217939068848,160.39356881511878,19.726461247634326,74.08452500612803,61.68776443032438
mf,pride,110.33900876804813,337.0336334667692,216.5581069860598,35.80409707107374,84.18819960278168,76.36280094259328
gg,contempt,126.84224795269994,291.8985572028918,209.84583487393553,32.333048497432955,83.77106801886032,73.97744453749404
mk,shame,193.19788708685346,260.23785283820575,222.80764240368185,33.17776157797262,76.03418505249167,69.75434232170863
cl,neutral,77.0726778522019,98.5352594747139,86.0474367168792,13.45043598973148,66.03907224500824,57.820752434056686
jg,pride,191.40958134339465,333.8744437271951,253.57292167914142,31.420784764772534,85.73381398809586,73.7180855113
mf,elation,107.07541347393233,157.57804873380255,130.61175778727014,43.99267085578209,72.30331318936722,66.57210015328914
cl,cold-anger,88.07055426247635,173.2886899517103,134.55601077274375,13.707872702271748,86.7006601095873,75.84925748988701
mf,contempt,105.78926296405633,297.0478869051149,176.4449628831227,28.108571796791654,71.67546437925381,64.39314358658007
mm,elation,200.79827260443798,402.45742323589826,290.39871911602154,16.277536758893824,69.53697108420026,61.93527521294753
mf,shame,77.4613408757035,152.25610595416984,122.75656333460101,43.394909046972465,74.92989156104116,68.18408642324609
gg,disgust,151.7090373200671,426.52592003771235,243.1213978348393,34.011922257977105,85.96689122608662,79.27107506038408
cl,boredom,74.99899271858986,102.98100822813787,87.04942552819382,16.18371971638645,59.67753407325124,52.848314943067685
gg,anxiety,163.07610176561923,344.9248849337965,236.8912708026181,18.638499649805844,75.75935117369274,66.71788982151372
cl,panic,86.72232254782142,138.92899259978836,107.46108823037015,7.839483307588322,68.79777149523326,56.90660936380028
mm,elation,219.2829054303644,306.084797145772,266.328781677604,36.09750798983611,87.1229252088924,78.6090716246434
cl,panic,275.3099342656013,328.8265730442176,305.7094627223803,7.779464609041712,79.40371173756942,68.49376076335523
gg,contempt,111.7540966506052,242.04276525757757,164.51999970835593,24.395959187295215,70.84159627978318,59.99187236310783
mf,elation,153.05150333159582,271.1717769232575,217.06595263485121,39.17442193243926,80.5474173325554,73.4997888053435
gg,anxiety,172.58876618636674,267.8744243173086,200.38036577841984,30.913016441345878,69.58283616882039,59.583520804688575
cc,interest,119.63690035818175,570.300509791239,287.30562000736046,23.52496933464467,74.27735094960852,66.69298015041109
jg,pride,157.19948170962664,552.1803984247902,228.30213628256033,29.83746883876636,66.88795993933762,54.664227048849924
gg,cold-anger,93.36386042102038,263.46367157099405,181.79118800377935,30.435309296786713,78.88346844831085,69.86426657832008
mk,disgust,198.34255478163163,455.93970204183205,246.15816175708738,25.220534708863678,79.84451474960649,67.41403605362605
mk,despair,211.80091697951525,403.5534785539272,315.784663202137,29.688102201909636,79.15970084035618,69.32217898134992
cl,cold-anger,98.79278545093645,169.55809560766832,143.39032444931487,11.907441757676283,77.23289241074806,68.70537381972815
cc,contempt,75.97952907860099,170.9795753112987,119.70301455849462,23.705541210795825,73.98553941770669,64.53729417757833
mk,hot-anger,156.47207553466336,471.004621749044,308.2940278255153,14.976062180069567,73.17954279087542,63.245247453906
cl,boredom,76.94135147348572,104.75771375362478,86.43646607479612,18.335864495509654,62.503493601362436,55.01977365845121
cc,sadness,82.42340839667229,121.07562493258249,106.29825712253866,22.682037989151596,72.22017821286558,62.0448741978388
cl,cold-anger,114.93716886278236,244.40588925780386,176.4933525205499,11.183247419624697,80.7459236975562,74.01755656609551
jg,shame,145.44461037507847,447.6363509066942,200.1265579354664,33.914863496743564,76.61829180807443,66.94384342994665
mm,sadness,76.42998953448209,166.6564123300957,154.61890137068065,35.36605919249106,77.42434995979222,67.81532458188293
mk,boredom,97.10589628633434,235.6069412659616,193.17118918056804,34.72241909713227,68.62802154624795,62.31490890170722
gg,elation,246.15841465317155,536.4311266063571,368.9520790988761,57.5551964161744,88.92212925251368,80.68758501685245
mf,despair,114.41866576385162,575.0128001653878,169.88509994010542,31.69959362491286,72.923215103122,65.76506864708833
gg,boredom,125.321650201814,261.29058684920034,197.92263836806939,45.98366167339264,84.76111506820803,76.6582759750195
gg,sadness,155.06886780386128,492.19313054668464,257.4727444750178,28.079617646301894,74.99482106847735,66.78649738037676
mm,contempt,106.63003770065757,155.48848101412958,129.76182651601076,20.50326123521971,71.40839370132593,60.41401997104765
mf,panic,101.3714206049076,262.7477525558694,223.73752564648385,42.99902296778565,76.9317246418788,70.71634546754672
gg,disgust,218.92620865825256,449.7294127608988,311.99780896791935,34.2194984953657,85.75240852432539,79.77173762978504
jg,disgust,79.5546131191738,241.4881023701629,182.48133816895222,28.42192464641074,79.62499477753718,68.21895057587476
mk,neutral,198.03762455837483,283.0728053506051,223.45880488846458,20.878623107050352,66.08293390570438,58.05274224079024
gg,sadness,184.62806552245073,568.1202508349838,308.72424553471603,26.108888038482306,73.55470553171236,67.64637678000119
mf,pride,106.29352146657824,177.02192454926268,132.71483530540476,22.555541884901473,69.07779462850955,59.85700103662645
mk,sadness,112.16962204339143,313.8338983453786,240.42468994584385,32.52723571364481,75.6079078386312,66.02127155379375
cl,disgust,66.91346712468774,157.20826603659341,98.6078795266779,16.761735477993003,73.74014936423569,61.743052603938224
mm,disgust,134.92544425006216,340.0509086740991,227.23623641277686,43.5764748152359,85.57733039211526,77.45050644025318
gg,happy,172.82134522964841,511.78891543931206,316.0681962524656,39.21314587133696,76.90182393858662,69.76640373197755
cc,anxiety,76.85193977684018,134.30719300030194,102.73478250152007,44.97411623846807,80.45547693031247,73.11813907730782
mk,sadness,88.50851544084935,259.1077441062871,162.48539471915572,35.202300947697566,67.86375828026759,58.03909035334689
gg,elation,249.45057699573215,546.9210184869833,457.1344769154555,37.01864654052195,85.79656417244601,76.72471901592155
gg,anxiety,77.12614846030608,557.9339527413307,268.69645217280686,26.88816586104567,71.07426825172145,62.77516132060928
gg,interest,115.01974868259876,431.82769780133583,267.49098786684846,29.969345649784547,87.20079526567014,79.06216921887173
mf,cold-anger,109.88392786521159,204.49818634979778,152.7352041458251,22.202185380275843,75.99814710147074,68.54382281822149
mm,boredom,117.45653135898493,148.4021779779346,129.56193180839222,34.53153451751498,79.2730405899243,71.94886337969366
gg,panic,231.34925283823753,464.8755045092918,386.1200802263355,43.69488887479752,81.1908625587263,75.07988047011018
gg,hot-anger,108.73464455770991,478.436955454279,333.3832755898571,20.41092421598332,82.01889947823427,73.28163610284038
cl,contempt,76.59413509678252,138.21453538179352,103.65456925822556,15.604821842541785,79.8594572447039,68.06776606711611
cl,neutral,81.75305005774739,110.22539524053494,88.0729198771118,13.456729660118986,65.0654416732812,55.69512420973814
gg,interest,127.8872876058627,352.39571558546066,184.6331422679362,40.32732204036055,80.91406760007675,72.24736261414488
gg,elation,256.7122800195221,624.3745607118498,395.7474926610157,53.09963117441802,90.60395129089149,82.22222341995243
cc,despair,96.10034657991295,385.28775252546166,130.88671842771817,35.7091954384418,75.44425998856711,68.77810284828561
mm,boredom,69.50484337546767,187.56088281128993,136.85073626720603,21.80906463526955,64.92203579600505,58.33577626793816
gg,pride,136.55629286201287,313.46213209035255,176.17565031276322,24.989531230524996,70.09625810512681,63.510453231595
cl,pride,97.46732685030513,188.46355783511885,162.00772619131155,12.254257477557939,76.46557039133151,64.20051265764309
mf,despair,112.24794510696138,180.81521068893164,138.04191086434034,28.411370560029443,64.68321014539757,57.1605742582996
mf,shame,134.25042231330008,267.66727427350907,191.37138017691447,40.30921796955819,92.80321659521509,86.59367969958132
cc,boredom,86.33240996294636,104.68489810379664,93.93709163363867,12.302868470046715,59.3274913207444,48.88119678450163
mf,sadness,85.24942355511428,330.8664834770604,227.8963725917424,44.418483874616115,77.99733161271067,71.37452132256306
mf,sadness,98.885041096183,173.99960341367452,135.43610733704654,29.327597705421834,78.60413474858665,71.27814416052598
cl,disgust,75.8519101322299,106.27262464427058,92.12019932764952,17.262091575693724,79.87576437088558,67.47761508990999
cl,interest,77.45248327201848,108.83214963613665,94.94505184058498,15.653921019898759,73.5529197882802,63.437253908123765
mk,happy,208.4368037369558,377.87834401294344,248.0036839415474,30.393261530377615,71.00022450429127,59.59118916239969
mf,despair,107.63712808574058,154.13312221064143,130.5478065935663,36.011334279070816,75.39454176941979,68.49651575763302
cl,boredom,80.69549894277144,108.122224652026,95.05453877793796,18.12043833741527,73.73694670791627,64.11172126317825
gg,boredom,134.45126816450258,235.23959508785862,190.5584375895578,33.378848276976214,84.68775764087373,78.12844226876179
jg,cold-anger,138.5815005237606,585.0907625743212,338.4043860563626,29.201546952897125,79.51468117018123,69.20874862310518
jg,elation,239.35991140569848,570.4148835466098,490.2270158945774,32.98580592330011,80.73462979724145,71.87080386620933
gg,elation,250.16872619436288,633.1609255602149,390.41842759763415,35.216948593151244,88.19457010279409,80.95620303614706
mf,neutral,104.3574329535131,117.17023055008003,109.02188146066008,15.896816733629754,64.96256982533852,56.8137086686649
mm,despair,149.1664987035373,203.05830505733448,173.0049458945171,28.00799918788265,85.32834182529824,73.2315638278583
cc,happy,109.85561316135879,436.9527498529242,236.62885891170313,20.27474488392419,67.20479309551872,61.33266596887391
mm,disgust,131.5249392305255,186.62759564419133,163.54549163801022,29.031857857217872,79.63262032920991,71.33283475558473
gg,hot-anger,254.31536436231917,459.39173886103583,372.71412785388964,28.967664987052245,90.15413983084397,82.4537336203236
mk,disgust,191.86054346121054,306.8548158143972,227.1380590753928,19.187667736545052,70.61932459256508,62.249565690067634
mf,contempt,100.60865481132737,259.60594284733577,164.32975239663932,29.452101052892765,74.01124191469516,66.42228652838517
jg,sadness,170.89328697034523,574.148309932457,339.9597983926409,44.71123013001021,75.28093580039531,64.02168490649285
jg,despair,152.2036783491691,291.6012197161459,227.18592810161536,31.254323785975465,74.67421252574331,65.24692625322153
mm,elation,148.37315542233264,368.7962742444341,220.56833156639811,32.44179405682185,83.77711020406416,73.5077319524871
mk,pride,219.60468617924542,436.301769957751,307.62105412138095,32.80985962338464,78.66330714414951,68.95917638371479
jg,elation,156.82218265861144,236.68046259908957,184.87172658872132,29.201866376949972,64.32731376270176,53.24652522977906
gg,hot-anger,155.9212323576702,631.7414445198581,375.787004773612,23.32504731660772,83.0669809859542,73.81887972877857
cl,despair,85.64585393821687,125.59253954322455,102.94093342518141,11.668746531399156,74.98278571533369,65.47199268679203
cl,hot-anger,136.24748005589987,321.03640484164026,249.1311074744899,4.271709809582951,79.64286339065828,69.86988437574
gg,disgust,141.6480290046286,417.7688911834141,258.3901073068385,29.56221731513136,83.92939093391205,75.33066081072724
mk,boredom,163.43221163595734,225.6549205525372,185.30031714953049,27.28659094970947,75.97261712798893,65.08162183524249
mf,elation,129.55303918749186,312.8970955650151,235.90486566104892,46.66152039623321,73.62564455761563,67.91796574075869
cc,pride,93.86864039571736,225.1809081076473,149.81358986987462,32.91559744037417,74.71389224207473,66.87973965757388
mm,disgust,174.20895625856716,577.0678486697051,256.72494698359264,31.57473590376992,81.29771066173551,72.421400913606
jg,anxiety,175.44224849440513,589.9123585550351,302.97571342512845,29.7260603252249,58.95131420241053,50.12569365352739
mf,shame,98.10547767348447,155.9273447276171,115.63414133290244,43.86988517398037,80.7136582973419,72.45768515141431
mf,sadness,71.70892921672015,600.1119484778596,191.87502942243788,48.846449515941934,79.56148358403709,71.33445191361743
cl,contempt,76.72799530336276,110.8118086777153,93.77675678407664,16.0435659987982,77.97537807782209,68.19279719929054
mk,elation,292.18915693993654,494.23831749618154,381.940342842275,25.10665015697912,74.80499878750031,63.62983550171756
mf,elation,188.29596444901756,594.1380288235231,320.87381820728825,37.918096879861494,80.38746452804868,72.53986290536571
cc,shame,67.40313442381314,297.6898343039247,185.7573271984921,29.327301393824772,87.06144618192937,75.71871172491993
gg,sadness,197.14761812972412,381.04001842883406,258.90482777112123,36.165809416836275,77.04114381699088,71.04758989922365
mk,panic,267.03456373839157,630.4095795882986,527.4920824336596,16.26000747188197,86.48196291508219,75.024170931306
gg,disgust,148.0453596709716,479.9668817210296,298.79815397531615,38.93299109363082,81.59208933908697,73.58609526194302
mf,contempt,108.43830171099778,165.93376241622732,137.03024312812195,39.304180956102535,71.23077133439473,65.47960335333954
cc,neutral,86.05085058687753,139.89416562253408,103.87148174476239,30.53712781807423,75.84737992726369,68.62375280180889
jg,disgust,121.76948927455749,329.0603857976512,277.5640599481643,29.338777525386533,78.28639808683704,65.90511641767863
gg,boredom,126.12149967872318,239.9526650025309,187.7292950560315,36.31775696342143,82.59154975815049,76.00255936495728
mm,shame,74.89729713930369,163.76886046116476,131.19076641001908,33.20128529357639,77.09823222378694,68.4070390666541
cl,disgust,84.40938565770146,105.18183201465285,95.4006756847521,15.138093456673749,69.08063110699685,59.89039073292532
jg,pride,146.5427939232334,362.40071432079634,229.40784152289555,32.30682093293563,69.67952405197478,61.60695800259415
mk,interest,207.75264081513018,402.22942874358665,328.17523328971004,31.051019539246166,84.2323850628267,73.92914067374664
gg,panic,203.12816585637208,487.6006816657649,310.16004692611364,52.28792378445664,84.21258253824087,76.38137649679722
mm,shame,68.63777817232143,283.46535893282515,146.90829721375937,33.46038168503061,76.29548118986332,68.04473037623998
mk,contempt,68.59246075123409,340.18814248211464,198.14850029682307,31.363687913673587,71.75170690622663,64.65325467881297
gg,cold-anger,116.02316268165848,249.81720844276953,189.34729020617496,26.788573124485158,70.63259578376633,59.16445167584146
mk,sadness,270.38766746546895,394.7859532088734,324.8117296716018,29.022855188113354,77.80487650774056,64.41703670235748
gg,sadness,77.87394824669356,449.62924763537774,258.73166380717976,30.553361330091587,75.59459880572079,68.30170336967888
cc,elation,99.98182235424333,253.39918898448906,184.78447670091143,20.584856100665405,61.24373404662727,54.13781896268648
mk,sadness,235.10167917623676,323.8280283204822,284.7727085060689,30.719432755673502,74.09274911410017,65.16951528728102
cl,panic,95.79908649631322,223.45840328345056,171.66659873142112,13.577785976287696,80.80341407767735,68.01620995021975
cl,disgust,75.98773352981202,114.31939619260994,90.6120070795082,16.744621859968618,76.42386467541863,64.53441158481715
gg,hot-anger,309.8688692615429,569.0269087474085,450.85279928358545,28.796485644720427,76.99936217789404,71.31917807054316
jg,neutral,128.12498117122777,293.05763664887434,188.71713251627065,28.476310197710035,74.90495807672899,64.99104311688299
jg,contempt,165.75881907783216,599.9015836424679,267.33271659542095,28.153138661258904,57.30804125322363,47.884150081361156
cl,hot-anger,158.336263683757,355.4299656807666,265.15882849397,3.874664603105817,84.6726223971273,73.28085794108398
mm,pride,138.27644989741145,536.957115386035,217.18321847287845,28.173489347286036,68.22777101100505,59.15917220007443
mk,happy,219.45949095253513,374.6717987649575,301.17198857775793,27.448094500616268,74.70311117754471,65.91594249900021
mk,panic,263.232858767551,637.2687607183422,433.19480190401697,17.433258593125846,74.5287500663125,67.48612693162416
cl,happy,151.2109985012502,345.8662258875547,272.1410016611964,16.790941312627208,76.86586080520645,69.04365007538611
mf,happy,118.26822079456612,193.3189448856403,145.98272506551476,28.95673993952745,65.13785020817156,59.0372138562022
gg,anxiety,166.66059321617828,272.077993530835,229.57107276748323,27.19879506916161,73.39626217734407,65.73749910497311
mf,contempt,110.16135890892303,164.20775945972215,136.65171162165257,26.298247440049522,68.83113362498256,63.00218080381029
gg,anxiety,135.82351527277115,306.896109717744,228.6017073947398,24.438095887534246,74.15304246900858,66.9145261048533
gg,sadness,74.06641867776085,308.7548077361067,183.64274440061442,40.754564382018586,75.8780697423263,67.3536845659923
cl,sadness,85.8362941435982,115.00062593377807,96.44603400641522,17.07047091707791,69.30279266309836,58.9437989235992
mf,sadness,138.32618469672914,285.42172747647294,182.8792211354695,40.492149188081385,81.11557674121526,73.21140737886478
mk,shame,176.68037536164954,215.66269683538093,199.4525344352482,39.609787009533704,82.32555503180642,70.50318408844728
mm,panic,296.8986506553899,478.47458950952796,380.8197550040309,32.360408148835994,79.31228542661214,71.06072725956145
mm,shame,132.19093674383592,170.4352741579528,148.31215852606053,36.725027161853866,78.98164300656869,69.69572272426659
mk,happy,193.24256537148332,376.71414434640917,268.9491019886009,27.997060578019997,81.3090415080849,71.43894454602908
mf,hot-anger,279.3284466835801,449.2816608586142,368.10319844340745,47.93548147818248,87.01118939167598,75.69672248433831
jg,boredom,200.1974845073446,318.4529703062911,249.9630563768733,33.17380657106272,83.41735807896944,70.55503629623426
cl,contempt,81.04788129649633,198.4573765897403,144.7994686477519,11.52494751096678,67.7018514142196,60.00699522688515
jg,interest,213.2608332531115,403.42363364135747,307.42962656219186,30.426975685314364,75.93818900085591,65.92574124242932
mm,interest,208.86014221392767,380.24082504256995,273.8216063690364,22.301686301551165,81.0347302807538,70.40956577032864
cl,boredom,75.9324373199939,114.07403136444931,83.79434845578145,16.659790755156006,65.41156074244324,57.81487408125148
mk,hot-anger,176.81749505969745,548.7578026927547,397.1271058271711,25.012926652865225,77.81315910260768,65.01632247522815
mk,sadness,241.23292492908715,596.4050091698424,358.6864474258885,29.5263105854208,70.70304567578762,62.49459579135341
mf,hot-anger,107.04076879609465,188.7906019204522,147.92365291675813,37.42819540707863,80.06439070335263,71.39303753269755
mm,despair,94.80187640441866,212.7950098625172,152.8961477256577,32.94996353002833,77.33567354924108,65.71414267167897
mm,pride,181.08137103349011,260.0151227459566,212.69293514418607,30.61777276302362,77.85531977009857,69.10994738416066
jg,despair,250.8569133123295,540.364431383418,324.2530581635432,29.034315426755818,82.27443916326978,69.74197879052576
mk,contempt,84.07504403206093,324.86883467400156,255.1450490505122,24.571179841167,77.96385060266086,68.19008390169975
gg,happy,152.84065470770614,440.5981469634519,232.53203024533738,45.67318880255675,79.20356067576037,71.57820178874866
cl,elation,114.3606804799738,418.55895566528153,355.69874987342877,9.010747431099949,83.4854746796333,75.25952162908584
gg,disgust,118.23500913412539,424.42405675925437,286.4289097528761,25.858518976035953,81.78052609919735,73.70150515905814
cl,cold-anger,88.09220984264572,160.05802509021868,127.01955907468862,10.350751859844205,78.97966838427872,65.15380536167983
jg,shame,174.33430942367767,598.624110428674,325.84361414922256,30.32303595796507,66.16838229794377,54.00369210752429
gg,despair,96.30333882707367,427.63158728749033,292.70144352180165,40.48412443442962,81.13836450950257,72.21965794382689
cl,contempt,81.60256864850183,110.60406757082876,92.49948594880492,10.929060596683865,66.08434152090481,52.42312024403438
jg,contempt,68.23326541859677,279.2037013601897,207.064541378966,31.2863784054338,77.26495731699964,67.50912673673936
mf,anxiety,127.91569054474893,187.83350041351258,157.9681902626158,30.36710457408609,74.91469844079676,69.31012218546778
mk,shame,191.97674830022152,248.48948701691754,223.67466910944233,33.018092737244785,77.14674308703425,68.4564881658114
mk,anxiety,114.83760326107397,305.3531726965872,164.00557538932773,20.290821631060226,65.98982969068463,58.44638523688002
jg,sadness,172.5019141411406,587.4424821108585,334.93038251315716,42.4143224185593,67.49562188289431,56.94666813140934
mf,contempt,125.78733394313826,348.22892884477096,212.7084222183528,21.203283400993165,72.74711632284529,65.19813354207032
cc,neutral,83.81701849702324,137.14355989628837,98.47404802318002,33.56415208064271,76.81397385129522,70.0962203653153
cl,happy,150.44138803840093,277.1595547321381,199.45321033856797,19.466976927280168,81.95678254710525,71.15522646801804
cc,boredom,89.06178802708651,171.59637943597338,104.79700550479443,16.476495470769187,66.47836010114789,59.560123944125216
cl,elation,282.20726737228455,357.2923439722627,328.7297534718531,13.139695120068165,89.19460039680199,79.52041942895644
mk,panic,266.74772250797923,629.8712648848831,396.12968409655275,14.6919517154507,77.0216549291284,68.78709908297901
mk,disgust,177.16147733259487,244.10760725259362,218.67325424304332,20.51376874187149,74.321224460119,64.02181631129602
mm,interest,122.56282622912906,250.75405520041284,204.15386815250446,28.189143961882206,76.36980000424974,68.29199774082043
jg,hot-anger,214.60309115115982,472.74509368784004,399.3676231729571,22.21745214212169,81.0196073360686,71.9039263981515
gg,disgust,67.51587409752449,349.03457228956694,241.78190356777185,30.371366787947885,82.77523951297218,75.9284236399682
gg,despair,77.66946755886089,318.9740202004028,218.84909056049307,33.10394310534701,71.78493090517685,63.514518045317146
cc,neutral,91.04479408685333,127.52488187336564,106.0775533555276,33.975825273268626,71.77377994430574,65.49852011871215
cc,happy,98.66106935731216,553.5532227803054,165.34881339384026,6.21755518612297,61.54329721607799,49.3384705429622
cl,pride,77.48209524924087,529.3916575586833,198.17608522386607,12.82684729879602,74.65324165149099,64.94942314774549
cl,hot-anger,156.10715404921498,345.41979676845256,244.40219110057512,4.4804294189465255,81.89384331979667,70.05724808607827
cl,disgust,74.90270930848064,158.1995342850316,103.74469913988672,17.1047926723824,78.32953443154625,68.88170473428085
cl,anxiety,89.07263090193214,156.85436152313963,125.19843689992294,15.339233037789823,70.8411639350828,61.079702881227355
cc,cold-anger,86.4359311685456,383.10778186455053,286.13983404890854,34.16884944547225,82.1121285882757,73.55318224720955
jg,sadness,179.06183540315223,599.5166098666326,330.0577654762222,44.94448030114031,64.68706485424606,55.68673412814797
cl,panic,190.1286513811525,348.82823847532893,241.87141152112196,8.142237140711423,79.85275835903428,67.68989964685392
gg,boredom,90.45680829062117,212.37595444456517,155.19548181916824,31.52716567522704,80.0537323947097,73.51534604559734
mf,hot-anger,189.2780803700431,457.3797151240445,345.23605548249986,36.0490018342816,83.80153548444702,74.15118425642052
cl,sadness,78.89424159060793,125.24439942530746,94.42996199660485,13.125604208427447,67.2666128514269,56.11503947217744
mk,shame,210.90676010368165,529.6057023171438,242.90164531710164,35.88917524229842,76.77943491595786,69.19456003377961
mm,shame,75.62833386320027,189.92947371766945,140.60890047824725,32.01820583634777,81.41262532551899,71.76851917281185
cc,sadness,75.30633935385578,124.21022798914586,105.67510197578173,27.286872165492174,71.42478627411259,62.765117269375935
jg,anxiety,156.21048149666552,371.83941422482076,247.34921126766633,30.38423190040927,82.40855158614772,70.55471208024117
jg,elation,114.32791334270996,407.30077719062473,258.61436615223147,30.651015661812018,73.51848832014578,63.1188862248016
mf,pride,111.61512930006276,170.40886354262858,147.63651545036205,24.476860882023978,69.99740793969849,61.97893930548724
jg,contempt,176.4289537824115,515.8004502802454,377.2569353033277,31.316395558890246,89.79034091752055,77.48068616959029
cl,neutral,78.55610857817506,107.67665526414946,84.33928230068078,18.414160135768512,67.12065016513884,58.45227424104291
mm,panic,270.46878640948347,542.3575531831798,420.84352590727934,31.111758009374316,83.76996159242783,77.05390672836937
gg,contempt,117.28746122960774,253.5228150417591,223.8487258303647,33.979541687613974,81.33355199669637,72.07339217913352
